gisjoin,state,county,year,birth_place_diversity,source_note
G4804210,Texas,Sherman,1890,,foreign-born only
G4804230,Texas,Smith,1890,0.8724899117215731,foreign-born only
G4804250,Texas,Somervell,1890,0.6796875,foreign-born only
G4804270,Texas,Starr,1890,0.04077926446944813,foreign-born only
G4804290,Texas,Stephens,1890,0.8289119569396386,foreign-born only
G4804330,Texas,Stonewall,1890,0.7160493827160495,foreign-born only
G4804350,Texas,Sutton,1890,0.3693291810453665,foreign-born only
G4804370,Texas,Swisher,1890,0.4444444444444444,foreign-born only
G4804390,Texas,Tarrant,1890,0.848666028772485,foreign-born only
G4804410,Texas,Taylor,1890,0.8514428768266413,foreign-born only
G4804450,Texas,Terry,1890,0.0,foreign-born only
G4804470,Texas,Throckmorton,1890,0.7066115702479339,foreign-born only
G4804490,Texas,Titus,1890,0.7584000000000001,foreign-born only
G4804510,Texas,Tom Green,1890,0.5202890647975686,foreign-born only
G4804530,Texas,Travis,1890,0.7659967047773063,foreign-born only
G4804550,Texas,Trinity,1890,0.8663494809688581,foreign-born only
G4804570,Texas,Tyler,1890,0.79815,foreign-born only
G4804590,Texas,Upshur,1890,0.7891156462585034,foreign-born only
G4804610,Texas,Upton,1890,0.4444444444444444,foreign-born only
G4804630,Texas,Uvalde,1890,0.4256054866850323,foreign-born only
G4804650,Texas,Val Verde,1890,0.2961049934695532,foreign-born only
G4804670,Texas,Van Zandt,1890,0.8730795847750865,foreign-born only
G4804690,Texas,Victoria,1890,0.5431986472054112,foreign-born only
G4804710,Texas,Walker,1890,0.7877276644642345,foreign-born only
G4804730,Texas,Waller,1890,0.689655172413793,foreign-born only
G4804750,Texas,Ward,1890,0.56,foreign-born only
G4804770,Texas,Washington,1890,0.35777894698442225,foreign-born only
G4804790,Texas,Webb,1890,0.14035636395344386,foreign-born only
G4804810,Texas,Wharton,1890,0.7595186535456813,foreign-born only
G4804830,Texas,Wheeler,1890,0.8135904499540864,foreign-born only
G4804850,Texas,Wichita,1890,0.789014274691358,foreign-born only
G4804870,Texas,Wilbarger,1890,0.8731826451834975,foreign-born only
G4804910,Texas,Williamson,1890,0.811735946949486,foreign-born only
G4804930,Texas,Wilson,1890,0.5882186254441599,foreign-born only
G4804950,Texas,Winkler,1890,,foreign-born only
G4804970,Texas,Wise,1890,0.8376836753673507,foreign-born only
G4804990,Texas,Wood,1890,0.8567589357699543,foreign-born only
G4805010,Texas,Yoakum,1890,,foreign-born only
G4805030,Texas,Young,1890,0.687871581450654,foreign-born only
G4805050,Texas,Zapata,1890,0.010975401509876193,foreign-born only
G4805070,Texas,Zavala,1890,0.37960000000000005,foreign-born only
G4950015,Utah Territory,Beaver,1890,0.6773269916765755,foreign-born only
G4950035,Utah Territory,Box Elder,1890,0.7854845177099576,foreign-born only
G4950055,Utah Territory,Cache,1890,0.8194485654849826,foreign-born only
G4950115,Utah Territory,Davis,1890,0.4403447254023506,foreign-born only
G4950155,Utah Territory,Emery,1890,0.8303440215301807,foreign-born only
G4950175,Utah Territory,Garfield,1890,0.6762587387896335,foreign-born only
G4950195,Utah Territory,Grand,1890,0.6740362811791385,foreign-born only
G4950295,Utah Territory,Iron,1890,0.5987715539230691,foreign-born only
G4950315,Utah Territory,Juab,1890,0.7772674970712733,foreign-born only
G4950335,Utah Territory,Kane,1890,0.6955384538001107,foreign-born only
G4950375,Utah Territory,Millard,1890,0.7142435709635416,foreign-born only
G4950395,Utah Territory,Morgan,1890,0.675266450106043,foreign-born only
G4950415,Utah Territory,Piute,1890,0.8295239664493248,foreign-born only
G4950435,Utah Territory,Rich,1890,0.6731876182425633,foreign-born only
G4950495,Utah Territory,Salt Lake,1890,0.7709978025485308,foreign-born only
G4950515,Utah Territory,San Juan,1890,0.8,foreign-born only
G4950535,Utah Territory,Sanpete,1890,0.6455013856764563,foreign-born only
G4950555,Utah Territory,Sevier,1890,0.594516794895853,foreign-born only
G4950595,Utah Territory,Summit,1890,0.751980472924785,foreign-born only
G4950615,Utah Territory,Tooele,1890,0.7580458654049855,foreign-born only
G4950635,Utah Territory,Uintah,1890,0.8104767055551263,foreign-born only
G4950675,Utah Territory,Utah,1890,0.7389242004597871,foreign-born only
G4950715,Utah Territory,Wasatch,1890,0.7803433777919355,foreign-born only
G4950735,Utah Territory,Washington,1890,0.689505535747795,foreign-born only
G4950755,Utah Territory,Weber,1890,0.7692919629811595,foreign-born only
G5000010,Vermont,Addison,1890,0.500799461436654,foreign-born only
G5000030,Vermont,Bennington,1890,0.6771279812312594,foreign-born only
G5000050,Vermont,Caledonia,1890,0.37538319482917826,foreign-born only
G5000070,Vermont,Chittenden,1890,0.531712865728784,foreign-born only
G5000090,Vermont,Essex,1890,0.5106944490399417,foreign-born only
G5000110,Vermont,Franklin,1890,0.3585825161600239,foreign-born only
G5000130,Vermont,Grand Isle,1890,0.2478869285349038,foreign-born only
G5000150,Vermont,Lamoille,1890,0.5058388301298912,foreign-born only
G5000170,Vermont,Orange,1890,0.6368512396694215,foreign-born only
G5000190,Vermont,Orleans,1890,0.330422055022051,foreign-born only
G5000210,Vermont,Rutland,1890,0.7412582077510903,foreign-born only
G5000230,Vermont,Washington,1890,0.7122217807293066,foreign-born only
G5000250,Vermont,Windham,1890,0.7039734452610094,foreign-born only
G5000270,Vermont,Windsor,1890,0.7117376260003078,foreign-born only
G5100010,Virginia,Accomack,1890,0.8196159122085048,foreign-born only
G5100030,Virginia,Albemarle,1890,0.7069726588892393,foreign-born only
G5100035,Virginia,Alexandria,1890,0.7145053560176433,foreign-born only
G5100050,Virginia,Alleghany,1890,0.7498,foreign-born only
G5100070,Virginia,Amelia,1890,0.7560815253122946,foreign-born only
G5100090,Virginia,Amherst,1890,0.7897727272727273,foreign-born only
G5100110,Virginia,Appomattox,1890,0.7448015122873346,foreign-born only
G5100150,Virginia,Augusta,1890,0.7279979571890216,foreign-born only
G5100170,Virginia,Bath,1890,0.5546875,foreign-born only
G5100190,Virginia,Bedford,1890,0.7529094282341036,foreign-born only
G5100210,Virginia,Bland,1890,0.7222222222222222,foreign-born only
G5100230,Virginia,Botetourt,1890,0.7466666666666666,foreign-born only
G5100250,Virginia,Brunswick,1890,0.4444444444444444,foreign-born only
G5100270,Virginia,Buchanan,1890,,foreign-born only
G5100290,Virginia,Buckingham,1890,0.4454504300588502,foreign-born only
G5100310,Virginia,Campbell,1890,0.8039171158680642,foreign-born only
G5100330,Virginia,Caroline,1890,0.7825788751714677,foreign-born only
G5100350,Virginia,Carroll,1890,0.5511111111111111,foreign-born only
G5100360,Virginia,Charles City,1890,0.5680473372781065,foreign-born only
G5100370,Virginia,Charlotte,1890,0.7742382271468145,foreign-born only
G5100410,Virginia,Chesterfield,1890,0.8452875346260388,foreign-born only
G5100430,Virginia,Clarke,1890,0.7637051039697542,foreign-born only
G5100450,Virginia,Craig,1890,0.698961937716263,foreign-born only
G5100470,Virginia,Culpeper,1890,0.7734375,foreign-born only
G5100490,Virginia,Cumberland,1890,0.6020761245674741,foreign-born only
G5100510,Virginia,Dickenson,1890,,foreign-born only
G5100530,Virginia,Dinwiddie,1890,0.7960888888888888,foreign-born only
G5100550,Virginia,Elizabeth City,1890,0.6862061688425769,foreign-born only
G5100570,Virginia,Essex,1890,0.6875,foreign-born only
G5100590,Virginia,Fairfax,1890,0.7728254847645429,foreign-born only
G5100610,Virginia,Fauquier,1890,0.7196695337256678,foreign-born only
G5100630,Virginia,Floyd,1890,0.4444444444444444,foreign-born only
G5100650,Virginia,Fluvanna,1890,0.43213296398891976,foreign-born only
G5100670,Virginia,Franklin,1890,0.0,foreign-born only
G5100690,Virginia,Frederick,1890,0.7406526621746599,foreign-born only
G5100710,Virginia,Giles,1890,0.5866666666666667,foreign-born only
G5100730,Virginia,Gloucester,1890,0.691358024691358,foreign-born only
G5100750,Virginia,Goochland,1890,0.8304498269896193,foreign-born only
G5100770,Virginia,Grayson,1890,0.6734693877551021,foreign-born only
G5100790,Virginia,Greene,1890,0.4444444444444444,foreign-born only
G5100810,Virginia,Greensville,1890,0.673076923076923,foreign-born only
G5100830,Virginia,Halifax,1890,0.8078889700511322,foreign-born only
G5100850,Virginia,Hanover,1890,0.7873894655901577,foreign-born only
G5100870,Virginia,Henrico,1890,0.7861047428735071,foreign-born only
G5100890,Virginia,Henry,1890,0.71875,foreign-born only
G5100910,Virginia,Highland,1890,0.578512396694215,foreign-born only
G5100930,Virginia,Isle Of Wight,1890,0.7107438016528926,foreign-born only
G5100950,Virginia,James City,1890,0.8015122873345936,foreign-born only
G5100970,Virginia,King And Queen,1890,0.6399999999999999,foreign-born only
G5100990,Virginia,King George,1890,0.7448979591836735,foreign-born only
G5101010,Virginia,King William,1890,0.77875,foreign-born only
G5101030,Virginia,Lancaster,1890,0.8288,foreign-born only
G5101050,Virginia,Lee,1890,0.5893949732105904,foreign-born only
G5101070,Virginia,Loudoun,1890,0.7690249702734839,foreign-born only
G5101090,Virginia,Louisa,1890,0.6976,foreign-born only
G5101110,Virginia,Lunenburg,1890,0.6515704894083272,foreign-born only
G5101130,Virginia,Madison,1890,0.7160493827160495,foreign-born only
G5101150,Virginia,Mathews,1890,0.7346938775510204,foreign-born only
G5101170,Virginia,Mecklenburg,1890,0.7552958363769174,foreign-born only
G5101190,Virginia,Middlesex,1890,0.5700000000000001,foreign-born only
G5101210,Virginia,Montgomery,1890,0.465714848067344,foreign-born only
G5101230,Virginia,Nansemond,1890,0.7823350694444444,foreign-born only
G5101250,Virginia,Nelson,1890,0.7484297520661156,foreign-born only
G5101270,Virginia,New Kent,1890,0.7165532879818595,foreign-born only
G5101290,Virginia,Norfolk,1890,0.8213506481043814,foreign-born only
G5101310,Virginia,Northampton,1890,0.7325987637731792,foreign-born only
G5101330,Virginia,Northumberland,1890,0.7983673469387755,foreign-born only
G5101350,Virginia,Nottoway,1890,0.7925012017304919,foreign-born only
G5101370,Virginia,Orange,1890,0.764407025693134,foreign-born only
G5101390,Virginia,Page,1890,0.7513536026655561,foreign-born only
G5101410,Virginia,Patrick,1890,0.5,foreign-born only
G5101430,Virginia,Pittsylvania,1890,0.8525008777809697,foreign-born only
G5101450,Virginia,Powhatan,1890,0.7958579881656804,foreign-born only
G5101470,Virginia,Prince Edward,1890,0.6487503359312012,foreign-born only
G5101490,Virginia,Prince George,1890,0.6846636199383569,foreign-born only
G5101510,Virginia,Princess Anne,1890,0.7851239669421488,foreign-born only
G5101530,Virginia,Prince William,1890,0.715331206605367,foreign-born only
G5101550,Virginia,Pulaski,1890,0.5677250106091587,foreign-born only
G5101570,Virginia,Rappahannock,1890,0.6419753086419753,foreign-born only
G5101590,Virginia,Richmond,1890,0.7513007284079085,foreign-born only
G5101610,Virginia,Roanoke,1890,0.8445149153453373,foreign-born only
G5101630,Virginia,Rockbridge,1890,0.7939541076043543,foreign-born only
G5101650,Virginia,Rockingham,1890,0.6536888888888889,foreign-born only
G5101670,Virginia,Russell,1890,0.40771349862258954,foreign-born only
G5101690,Virginia,Scott,1890,0.6355817111815301,foreign-born only
G5101710,Virginia,Shenandoah,1890,0.6427638263898969,foreign-born only
G5101730,Virginia,Smyth,1890,0.7750472589792061,foreign-born only
G5101750,Virginia,Southampton,1890,0.5973534971644612,foreign-born only
G5101770,Virginia,Spotsylvania,1890,0.7729177934018387,foreign-born only
G5101790,Virginia,Stafford,1890,0.7026627218934911,foreign-born only
G5101810,Virginia,Surry,1890,0.8256300377512499,foreign-born only
G5101830,Virginia,Sussex,1890,0.6848072562358277,foreign-born only
G5101850,Virginia,Tazewell,1890,0.5803653207350339,foreign-born only
G5101870,Virginia,Warren,1890,0.645,foreign-born only
G5101890,Virginia,Warwick,1890,0.8141350835468363,foreign-born only
G5101910,Virginia,Washington,1890,0.7905902121403067,foreign-born only
G5101930,Virginia,Westmoreland,1890,0.7818930041152263,foreign-born only
G5101950,Virginia,Wise,1890,0.7178880475932936,foreign-born only
G5101970,Virginia,Wythe,1890,0.6544378698224852,foreign-born only
G5101990,Virginia,York,1890,0.6803840877914953,foreign-born only
G5107300,Virginia,Petersburg City,1890,0.7667603806228374,foreign-born only
G5300010,Washington,Adams,1890,0.7308375424691582,foreign-born only
G5300030,Washington,Asotin,1890,0.7390042096095224,foreign-born only
G5300055,Washington,Chehalis,1890,0.8728472875145578,foreign-born only
G5300090,Washington,Clallam,1890,0.8881929904415111,foreign-born only
G5300110,Washington,Clark,1890,0.8752025823338527,foreign-born only
G5300130,Washington,Columbia,1890,0.8367045454545454,foreign-born only
G5300150,Washington,Cowlitz,1890,0.861463254011474,foreign-born only
G5300170,Washington,Douglas,1890,0.8470263174713989,foreign-born only
G5300210,Washington,Franklin,1890,0.8337299226650803,foreign-born only
G5300230,Washington,Garfield,1890,0.816936388399295,foreign-born only
G5300290,Washington,Island,1890,0.8549447806426631,foreign-born only
G5300310,Washington,Jefferson,1890,0.9085982010124665,foreign-born only
G5300330,Washington,King,1890,0.8888346364276006,foreign-born only
G5300350,Washington,Kitsap,1890,0.8575564375428448,foreign-born only
G5300370,Washington,Kittitas,1890,0.8914123376662119,foreign-born only
G5300390,Washington,Klickitat,1890,0.8705975696126129,foreign-born only
G5300410,Washington,Lewis,1890,0.8522507744896377,foreign-born only
G5300430,Washington,Lincoln,1890,0.8502024990299655,foreign-born only
G5300450,Washington,Mason,1890,0.8002546712802768,foreign-born only
G5300470,Washington,Okanogan,1890,0.834812145838955,foreign-born only
G5300490,Washington,Pacific,1890,0.8985088330217644,foreign-born only
G5300530,Washington,Pierce,1890,0.8801328930452327,foreign-born only
G5300550,Washington,San Juan,1890,0.8348620906720108,foreign-born only
G5300570,Washington,Skagit,1890,0.8452854688267983,foreign-born only
G5300590,Washington,Skamania,1890,0.8711656441717791,foreign-born only
G5300610,Washington,Snohomish,1890,0.8519813183371686,foreign-born only
G5300630,Washington,Spokane,1890,0.8668299675914439,foreign-born only
G5300650,Washington,Stevens,1890,0.8549013979794938,foreign-born only
G5300670,Washington,Thurston,1890,0.8736181919242378,foreign-born only
G5300690,Washington,Wahkiakum,1890,0.8590650444384909,foreign-born only
G5300710,Washington,Walla Walla,1890,0.8639633270321361,foreign-born only
G5300730,Washington,Whatcom,1890,0.8565829989850289,foreign-born only
G5300750,Washington,Whitman,1890,0.8649282550042391,foreign-born only
G5300770,Washington,Yakima,1890,0.8755508711017422,foreign-born only
G5400010,West Virginia,Barbour,1890,0.5945562130177514,foreign-born only
G5400030,West Virginia,Berkeley,1890,0.6670060180129884,foreign-born only
G5400050,West Virginia,Boone,1890,0.41666666666666663,foreign-born only
G5400070,West Virginia,Braxton,1890,0.6399111111111111,foreign-born only
G5400090,West Virginia,Brooke,1890,0.7404733727810651,foreign-born only
G5400110,West Virginia,Cabell,1890,0.7974672011661808,foreign-born only
G5400130,West Virginia,Calhoun,1890,0.33999999999999986,foreign-born only
G5400150,West Virginia,Clay,1890,,foreign-born only
G5400170,West Virginia,Doddridge,1890,0.6888657648283039,foreign-born only
G5400190,West Virginia,Fayette,1890,0.73006419324417,foreign-born only
G5400210,West Virginia,Gilmer,1890,0.6968449931412894,foreign-born only
G5400230,West Virginia,Grant,1890,0.517746913580247,foreign-born only
G5400250,West Virginia,Greenbrier,1890,0.58785,foreign-born only
G5400270,West Virginia,Hampshire,1890,0.6974240676662822,foreign-born only
G5400290,West Virginia,Hancock,1890,0.7690569078527137,foreign-born only
G5400310,West Virginia,Hardy,1890,0.6162570888468809,foreign-born only
G5400330,West Virginia,Harrison,1890,0.6606440641938569,foreign-born only
G5400350,West Virginia,Jackson,1890,0.779320987654321,foreign-born only
G5400370,West Virginia,Jefferson,1890,0.7672664359861592,foreign-born only
G5400390,West Virginia,Kanawha,1890,0.822493975863311,foreign-born only
G5400410,West Virginia,Lewis,1890,0.6292539626850431,foreign-born only
G5400430,West Virginia,Lincoln,1890,0.7421875,foreign-born only
G5400450,West Virginia,Logan,1890,0.7290036761240456,foreign-born only
G5400470,West Virginia,McDowell,1890,0.670554060404118,foreign-born only
G5400490,West Virginia,Marion,1890,0.7695578231292517,foreign-born only
G5400510,West Virginia,Marshall,1890,0.68509375568484,foreign-born only
G5400530,West Virginia,Mason,1890,0.7550165809116081,foreign-born only
G5400550,West Virginia,Mercer,1890,0.7368753314310245,foreign-born only
G5400570,West Virginia,Mineral,1890,0.727882037533512,foreign-born only
G5400610,West Virginia,Monongalia,1890,0.7297297297297297,foreign-born only
G5400630,West Virginia,Monroe,1890,0.6888756692444973,foreign-born only
G5400650,West Virginia,Morgan,1890,0.6922975293962215,foreign-born only
G5400670,West Virginia,Nicholas,1890,0.7133333333333334,foreign-born only
G5400690,West Virginia,Ohio,1890,0.5783126733354916,foreign-born only
G5400710,West Virginia,Pendleton,1890,0.59375,foreign-born only
G5400730,West Virginia,Pleasants,1890,0.8127810650887574,foreign-born only
G5400750,West Virginia,Pocahontas,1890,0.8022222222222222,foreign-born only
G5400770,West Virginia,Preston,1890,0.7447258979206048,foreign-born only
G5400790,West Virginia,Putnam,1890,0.7980097349918875,foreign-born only
G5400810,West Virginia,Raleigh,1890,0.703923900118906,foreign-born only
G5400830,West Virginia,Randolph,1890,0.6883043851924158,foreign-born only
G5400850,West Virginia,Ritchie,1890,0.603641975308642,foreign-born only
G5400870,West Virginia,Roane,1890,0.7716049382716049,foreign-born only
G5400890,West Virginia,Summers,1890,0.7177147391390597,foreign-born only
G5400910,West Virginia,Taylor,1890,0.721991443982888,foreign-born only
G5400930,West Virginia,Tucker,1890,0.8348148148148148,foreign-born only
G5400950,West Virginia,Tyler,1890,0.7466666666666666,foreign-born only
G5400970,West Virginia,Upshur,1890,0.7449065322411259,foreign-born only
G5400990,West Virginia,Wayne,1890,0.827995867768595,foreign-born only
G5401010,West Virginia,Webster,1890,0.6943483275663207,foreign-born only
G5401030,West Virginia,Wetzel,1890,0.68359375,foreign-born only
G5401050,West Virginia,Wirt,1890,0.6995884773662552,foreign-born only
G5401070,West Virginia,Wood,1890,0.6707541809917839,foreign-born only
G5401090,West Virginia,Wyoming,1890,0.6666666666666667,foreign-born only
G5500010,Wisconsin,Adams,1890,0.819064157100402,foreign-born only
G5500030,Wisconsin,Ashland,1890,0.8609536537507431,foreign-born only
G5500050,Wisconsin,Barron,1890,0.7187166888557537,foreign-born only
G5500070,Wisconsin,Bayfield,1890,0.7668019766916941,foreign-born only
G5500090,Wisconsin,Brown,1890,0.8315036822501992,foreign-born only
G5500110,Wisconsin,Buffalo,1890,0.674049606277211,foreign-born only
G5500130,Wisconsin,Burnett,1890,0.41847099421551204,foreign-born only
G5500150,Wisconsin,Calumet,1890,0.290763730369073,foreign-born only
G5500170,Wisconsin,Chippewa,1890,0.7735408494024302,foreign-born only
G5500190,Wisconsin,Clark,1890,0.6492519548174045,foreign-born only
G5500210,Wisconsin,Columbia,1890,0.7324208656998352,foreign-born only
G5500230,Wisconsin,Crawford,1890,0.8125561338135727,foreign-born only
G5500250,Wisconsin,Dane,1890,0.722102432438553,foreign-born only
G5500270,Wisconsin,Dodge,1890,0.3653808316090913,foreign-born only
G5500290,Wisconsin,Door,1890,0.8370509017514333,foreign-born only
G5500310,Wisconsin,Douglas,1890,0.7997895952491326,foreign-born only
G5500330,Wisconsin,Dunn,1890,0.6549392496231498,foreign-born only
G5500350,Wisconsin,Eau Claire,1890,0.7510943735675072,foreign-born only
G5500370,Wisconsin,Florence,1890,0.8104919085287425,foreign-born only
G5500390,Wisconsin,Fond du Lac,1890,0.5405347566260756,foreign-born only
G5500410,Wisconsin,Forest,1890,0.7891339429800969,foreign-born only
G5500430,Wisconsin,Grant,1890,0.7187388809992326,foreign-born only
G5500450,Wisconsin,Green,1890,0.7522491733482073,foreign-born only
G5500470,Wisconsin,Green Lake,1890,0.4000237171813604,foreign-born only
G5500490,Wisconsin,Iowa,1890,0.8094917139158332,foreign-born only
G5500530,Wisconsin,Jackson,1890,0.6241835078341259,foreign-born only
G5500550,Wisconsin,Jefferson,1890,0.3442267476194705,foreign-born only
G5500570,Wisconsin,Juneau,1890,0.7852508408398603,foreign-born only
G5500590,Wisconsin,Kenosha,1890,0.6663308421247369,foreign-born only
G5500610,Wisconsin,Kewaunee,1890,0.7044678797788674,foreign-born only
G5500630,Wisconsin,La Crosse,1890,0.7237853303663485,foreign-born only
G5500650,Wisconsin,Lafayette,1890,0.7879529837019962,foreign-born only
G5500670,Wisconsin,Langlade,1890,0.7307326636509013,foreign-born only
G5500690,Wisconsin,Lincoln,1890,0.6866487813243405,foreign-born only
G5500710,Wisconsin,Manitowoc,1890,0.5709917751384788,foreign-born only
G5500730,Wisconsin,Marathon,1890,0.43640222238543647,foreign-born only
G5500750,Wisconsin,Marinette,1890,0.8156745083912535,foreign-born only
G5500770,Wisconsin,Marquette,1890,0.4855417708506681,foreign-born only
G5500790,Wisconsin,Milwaukee,1890,0.4975423960880937,foreign-born only
G5500810,Wisconsin,Monroe,1890,0.6641339637815284,foreign-born only
G5500830,Wisconsin,Oconto,1890,0.7909876725060165,foreign-born only
G5500850,Wisconsin,Oneida,1890,0.7887309462279404,foreign-born only
G5500870,Wisconsin,Outagamie,1890,0.5092705010614307,foreign-born only
G5500890,Wisconsin,Ozaukee,1890,0.22672041390850772,foreign-born only
G5500910,Wisconsin,Pepin,1890,0.7583042666534561,foreign-born only
G5500930,Wisconsin,Pierce,1890,0.7943396710766899,foreign-born only
G5500950,Wisconsin,Polk,1890,0.7773808051674025,foreign-born only
G5500970,Wisconsin,Portage,1890,0.7581801077490294,foreign-born only
G5500990,Wisconsin,Price,1890,0.7327915494870302,foreign-born only
G5501010,Wisconsin,Racine,1890,0.7736254160963338,foreign-born only
G5501030,Wisconsin,Richland,1890,0.809320013175943,foreign-born only
G5501050,Wisconsin,Rock,1890,0.7966742570147787,foreign-born only
G5501090,Wisconsin,St Croix,1890,0.7980598057955548,foreign-born only
G5501110,Wisconsin,Sauk,1890,0.49634507183601073,foreign-born only
G5501130,Wisconsin,Sawyer,1890,0.6494603607156945,foreign-born only
G5501150,Wisconsin,Shawano,1890,0.49117916569213815,foreign-born only
G5501170,Wisconsin,Sheboygan,1890,0.3767939736693885,foreign-born only
G5501190,Wisconsin,Taylor,1890,0.544691187922349,foreign-born only
G5501210,Wisconsin,Trempealeau,1890,0.573273059658356,foreign-born only
G5501230,Wisconsin,Vernon,1890,0.5796517086732409,foreign-born only
G5501270,Wisconsin,Walworth,1890,0.7589366887061224,foreign-born only
G5501290,Wisconsin,Washburn,1890,0.7844818520521604,foreign-born only
G5501310,Wisconsin,Washington,1890,0.2374623889313766,foreign-born only
G5501330,Wisconsin,Waukesha,1890,0.6417847908609975,foreign-born only
G5501350,Wisconsin,Waupaca,1890,0.6827569792055506,foreign-born only
G5501370,Wisconsin,Waushara,1890,0.6680796937062449,foreign-born only
G5501390,Wisconsin,Winnebago,1890,0.6113825302348539,foreign-born only
G5501410,Wisconsin,Wood,1890,0.6721797675840275,foreign-born only
G5600010,Wyoming,Albany,1890,0.8703208683791047,foreign-born only
G5600070,Wyoming,Carbon,1890,0.8648598928024895,foreign-born only
G5600090,Wyoming,Converse,1890,0.8637794675468579,foreign-born only
G5600110,Wyoming,Crook,1890,0.8758673469387755,foreign-born only
G5600130,Wyoming,Fremont,1890,0.8423492544464516,foreign-born only
G5600190,Wyoming,Johnson,1890,0.8359093335076082,foreign-born only
G5600210,Wyoming,Laramie,1890,0.8507950137229948,foreign-born only
G5600250,Wyoming,Natrona,1890,0.8547599451303155,foreign-born only
G5600330,Wyoming,Sheridan,1890,0.8199788743020975,foreign-born only
G5600370,Wyoming,Sweetwater,1890,0.892842353028457,foreign-born only
G5600410,Wyoming,Uinta,1890,0.7957951593260351,foreign-born only
G5600450,Wyoming,Weston,1890,0.8633709251606979,foreign-born only
G0100010,Alabama,Autauga,1900,0.7569444444444444,foreign-born only
G0100030,Alabama,Baldwin,1900,0.8760078700667413,foreign-born only
G0100050,Alabama,Barbour,1900,0.6962426437301947,foreign-born only
G0100070,Alabama,Bibb,1900,0.8640253034635164,foreign-born only
G0100090,Alabama,Blount,1900,0.5270538027739675,foreign-born only
G0100110,Alabama,Bullock,1900,0.7664359861591696,foreign-born only
G0100130,Alabama,Butler,1900,0.7309458218549127,foreign-born only
G0100150,Alabama,Calhoun,1900,0.7993902668523467,foreign-born only
G0100170,Alabama,Chambers,1900,0.7218934911242603,foreign-born only
G0100190,Alabama,Cherokee,1900,0.829861111111111,foreign-born only
G0100210,Alabama,Chilton,1900,0.654310703873386,foreign-born only
G0100230,Alabama,Choctaw,1900,0.8199445983379501,foreign-born only
G0100250,Alabama,Clarke,1900,0.8372093023255813,foreign-born only
G0100270,Alabama,Clay,1900,0.2777777777777777,foreign-born only
G0100290,Alabama,Cleburne,1900,0.6340251539775374,foreign-born only
G0100310,Alabama,Coffee,1900,0.7599999999999999,foreign-born only
G0100330,Alabama,Colbert,1900,0.8124705438778396,foreign-born only
G0100350,Alabama,Conecuh,1900,0.7392,foreign-born only
G0100370,Alabama,Coosa,1900,0.75,foreign-born only
G0100390,Alabama,Covington,1900,0.7448015122873346,foreign-born only
G0100410,Alabama,Crenshaw,1900,0.31999999999999984,foreign-born only
G0100430,Alabama,Cullman,1900,0.3037802870159658,foreign-born only
G0100450,Alabama,Dale,1900,0.6666666666666666,foreign-born only
G0100470,Alabama,Dallas,1900,0.7722313302052123,foreign-born only
G0100490,Alabama,DeKalb,1900,0.7889030612244897,foreign-born only
G0100510,Alabama,Elmore,1900,0.8128544423440454,foreign-born only
G0100530,Alabama,Escambia,1900,0.8546853779990946,foreign-born only
G0100550,Alabama,Etowah,1900,0.810277253592684,foreign-born only
G0100570,Alabama,Fayette,1900,0.56,foreign-born only
G0100590,Alabama,Franklin,1900,0.615574022776239,foreign-born only
G0100610,Alabama,Geneva,1900,0.6326530612244898,foreign-born only
G0100630,Alabama,Greene,1900,0.7975206611570248,foreign-born only
G0100650,Alabama,Hale,1900,0.7976625273922571,foreign-born only
G0100670,Alabama,Henry,1900,0.7970615243342516,foreign-born only
G0100710,Alabama,Jackson,1900,0.7755102040816327,foreign-born only
G0100730,Alabama,Jefferson,1900,0.8810242676563654,foreign-born only
G0100750,Alabama,Lamar,1900,0.5800000000000001,foreign-born only
G0100770,Alabama,Lauderdale,1900,0.6551822092362631,foreign-born only
G0100790,Alabama,Lawrence,1900,0.8719008264462811,foreign-born only
G0100810,Alabama,Lee,1900,0.7248263888888888,foreign-born only
G0100830,Alabama,Limestone,1900,0.5685595567867037,foreign-born only
G0100850,Alabama,Lowndes,1900,0.6213151927437642,foreign-born only
G0100870,Alabama,Macon,1900,0.7346938775510204,foreign-born only
G0100890,Alabama,Madison,1900,0.8287790087908316,foreign-born only
G0100910,Alabama,Marengo,1900,0.6499307479224377,foreign-born only
G0100930,Alabama,Marion,1900,0.8096885813148789,foreign-born only
G0100950,Alabama,Marshall,1900,0.6805555555555556,foreign-born only
G0100970,Alabama,Mobile,1900,0.8456121645287729,foreign-born only
G0100990,Alabama,Monroe,1900,0.7337278106508875,foreign-born only
G0101010,Alabama,Montgomery,1900,0.8025116608439197,foreign-born only
G0101030,Alabama,Morgan,1900,0.7983044982698961,foreign-born only
G0101050,Alabama,Perry,1900,0.80625,foreign-born only
G0101070,Alabama,Pickens,1900,0.7933884297520661,foreign-born only
G0101090,Alabama,Pike,1900,0.8130612244897959,foreign-born only
G0101110,Alabama,Randolph,1900,0.53125,foreign-born only
G0101130,Alabama,Russell,1900,0.771484375,foreign-born only
G0101150,Alabama,St Clair,1900,0.8099489795918368,foreign-born only
G0101170,Alabama,Shelby,1900,0.8826530612244898,foreign-born only
G0101190,Alabama,Sumter,1900,0.7263999999999999,foreign-born only
G0101210,Alabama,Talladega,1900,0.8502707205331113,foreign-born only
