gisjoin,state,county,year,slaves,total_population,slave_share
G2901430,Missouri,New Madrid,1860,1777.0,5654.0,0.3142907675981606
G2901450,Missouri,Newton,1860,426.0,9319.0,0.04571305934113102
G2901470,Missouri,Nodaway,1860,127.0,5252.0,0.02418126428027418
G2901490,Missouri,Oregon,1860,26.0,3009.0,0.008640744433366567
G2901510,Missouri,Osage,1860,256.0,7879.0,0.032491432922959765
G2901530,Missouri,Ozark,1860,43.0,2447.0,0.017572537801389457
G2901550,Missouri,Pemiscot,1860,268.0,2962.0,0.09047940580688724
G2901570,Missouri,Perry,1860,739.0,9128.0,0.08095968448729185
G2901590,Missouri,Pettis,1860,1882.0,9392.0,0.2003833049403748
G2901610,Missouri,Phelps,1860,84.0,5714.0,0.014700735036751837
G2901630,Missouri,Pike,1860,4055.0,18417.0,0.22017701037085302
G2901650,Missouri,Platte,1860,3313.0,18350.0,0.1805449591280654
G2901670,Missouri,Polk,1860,512.0,9995.0,0.051225612806403205
G2901690,Missouri,Pulaski,1860,56.0,3835.0,0.014602346805736636
G2901710,Missouri,Putnam,1860,31.0,9207.0,0.003367003367003367
G2901730,Missouri,Ralls,1860,1791.0,8592.0,0.20844972067039105
G2901750,Missouri,Randolph,1860,2619.0,11407.0,0.2295958621898834
G2901770,Missouri,Ray,1860,2047.0,14092.0,0.14525972182798752
G2901790,Missouri,Reynolds,1860,38.0,3173.0,0.011976047904191617
G2901810,Missouri,Ripley,1860,78.0,3747.0,0.020816653322658127
G2901830,Missouri,St Charles,1860,2181.0,16523.0,0.131997821218907
G2901850,Missouri,St Clair,1860,574.0,6812.0,0.08426306517909571
G2901860,Missouri,Ste Genevieve,1860,617.0,8029.0,0.07684643168514137
G2901870,Missouri,St Francois,1860,877.0,7249.0,0.120982204441992
G2901890,Missouri,St Louis,1860,4346.0,190524.0,0.022810774495601604
G2901950,Missouri,Saline,1860,4876.0,14699.0,0.33172324647935236
G2901970,Missouri,Schuyler,1860,39.0,6697.0,0.005823503061072122
G2901990,Missouri,Scotland,1860,131.0,8873.0,0.014763890454186858
G2902010,Missouri,Scott,1860,503.0,5247.0,0.09586430341147323
G2902030,Missouri,Shannon,1860,13.0,2284.0,0.005691768826619965
G2902050,Missouri,Shelby,1860,724.0,7301.0,0.09916449801397069
G2902070,Missouri,Stoddard,1860,215.0,7877.0,0.027294655325631585
G2902090,Missouri,Stone,1860,16.0,2400.0,0.006666666666666667
G2902110,Missouri,Sullivan,1860,102.0,9198.0,0.011089367253750815
G2902130,Missouri,Taney,1860,82.0,3576.0,0.022930648769574943
G2902150,Missouri,Texas,1860,56.0,6067.0,0.009230262073512444
G2902170,Missouri,Vernon,1860,136.0,4850.0,0.028041237113402062
G2902190,Missouri,Warren,1860,1034.0,8839.0,0.11698155899988687
G2902210,Missouri,Washington,1860,1028.0,9723.0,0.10572868456237787
G2902230,Missouri,Wayne,1860,261.0,5629.0,0.046367027891277314
G2902250,Missouri,Webster,1860,220.0,7099.0,0.030990280321171997
G2902290,Missouri,Wright,1860,66.0,4508.0,0.014640638864241348
G3150015,Nebraska Territory,Buffalo,1860,0.0,114.0,0.0
G3150035,Nebraska Territory,Burt,1860,0.0,388.0,0.0
G3150055,Nebraska Territory,Butler,1860,0.0,27.0,0.0
G3150075,Nebraska Territory,Calhoun,1860,0.0,41.0,0.0
G3150095,Nebraska Territory,Cass,1860,0.0,3369.0,0.0
G3150115,Nebraska Territory,Cedar,1860,0.0,246.0,0.0
G3150135,Nebraska Territory,Clay,1860,0.0,165.0,0.0
G3150155,Nebraska Territory,Cuming,1860,0.0,67.0,0.0
G3150175,Nebraska Territory,Dakota,1860,0.0,819.0,0.0
G3150195,Nebraska Territory,Dawson,1860,0.0,16.0,0.0
G3150215,Nebraska Territory,Dixon,1860,0.0,247.0,0.0
G3150235,Nebraska Territory,Dodge,1860,0.0,309.0,0.0
G3150255,Nebraska Territory,Douglas,1860,0.0,4328.0,0.0
G3150275,Nebraska Territory,Gage,1860,0.0,421.0,0.0
G3150295,Nebraska Territory,Greene,1860,0.0,16.0,0.0
G3150315,Nebraska Territory,Hall,1860,0.0,116.0,0.0
G3150335,Nebraska Territory,Johnson/Johnston,1860,0.0,528.0,0.0
G3150355,Nebraska Territory,Jones,1860,0.0,122.0,0.0
G3150375,Nebraska Territory,Kearney,1860,5.0,474.0,0.010548523206751054
G3150395,Nebraska Territory,Lancaster,1860,0.0,153.0,0.0
G3150415,Nebraska Territory,L'Eau Qui Court,1860,0.0,152.0,0.0
G3150455,Nebraska Territory,Merrick,1860,0.0,109.0,0.0
G3150475,Nebraska Territory,Nemaha,1860,0.0,3139.0,0.0
G3150495,Nebraska Territory,Nuckolls,1860,0.0,22.0,0.0
G3150515,Nebraska Territory,Otoe,1860,10.0,4211.0,0.0023747328425552127
G3150535,Nebraska Territory,Pawnee,1860,0.0,882.0,0.0
G3150585,Nebraska Territory,Platte-Madison [multi-county reporting area],1860,0.0,782.0,0.0
G3150595,Nebraska Territory,Polk,1860,0.0,19.0,0.0
G3150615,Nebraska Territory,Richardson,1860,0.0,2835.0,0.0
G3150635,Nebraska Territory,Saline,1860,0.0,39.0,0.0
G3150655,Nebraska Territory,Sarpy,1860,0.0,1201.0,0.0
G3150675,Nebraska Territory,Shorter,1860,0.0,117.0,0.0
G3150695,Nebraska Territory,Unorganized Territory,1860,0.0,2118.0,0.0
G3150715,Nebraska Territory,Washington,1860,0.0,1249.0,0.0
G3300010,New Hampshire,Belknap,1860,0.0,18549.0,0.0
G3300030,New Hampshire,Carroll,1860,0.0,20465.0,0.0
G3300050,New Hampshire,Cheshire,1860,0.0,27434.0,0.0
G3300070,New Hampshire,Coos,1860,0.0,13161.0,0.0
G3300090,New Hampshire,Grafton,1860,0.0,42260.0,0.0
G3300110,New Hampshire,Hillsborough,1860,0.0,62140.0,0.0
G3300130,New Hampshire,Merrimack,1860,0.0,41408.0,0.0
G3300150,New Hampshire,Rockingham,1860,0.0,50122.0,0.0
G3300170,New Hampshire,Strafford,1860,0.0,31493.0,0.0
G3300190,New Hampshire,Sullivan,1860,0.0,19041.0,0.0
G3400010,New Jersey,Atlantic,1860,0.0,11786.0,0.0
G3400030,New Jersey,Bergen,1860,0.0,21618.0,0.0
G3400050,New Jersey,Burlington,1860,0.0,49730.0,0.0
G3400070,New Jersey,Camden,1860,0.0,34457.0,0.0
G3400090,New Jersey,Cape May,1860,0.0,7130.0,0.0
G3400110,New Jersey,Cumberland,1860,0.0,22605.0,0.0
G3400130,New Jersey,Essex,1860,0.0,98877.0,0.0
G3400150,New Jersey,Gloucester,1860,0.0,18444.0,0.0
G3400170,New Jersey,Hudson,1860,0.0,62717.0,0.0
G3400190,New Jersey,Hunterdon,1860,4.0,33654.0,0.00011885659951268794
G3400210,New Jersey,Mercer,1860,0.0,37419.0,0.0
G3400230,New Jersey,Middlesex,1860,1.0,34812.0,2.872572676088705e-05
G3400250,New Jersey,Monmouth,1860,0.0,39346.0,0.0
G3400270,New Jersey,Morris,1860,1.0,34677.0,2.8837558035585546e-05
G3400290,New Jersey,Ocean,1860,0.0,11176.0,0.0
G3400310,New Jersey,Passaic,1860,2.0,29013.0,6.893461551718196e-05
G3400330,New Jersey,Salem,1860,0.0,22458.0,0.0
G3400350,New Jersey,Somerset,1860,9.0,22057.0,0.00040803373078841186
G3400370,New Jersey,Sussex,1860,0.0,23846.0,0.0
G3400390,New Jersey,Union,1860,0.0,27780.0,0.0
G3400410,New Jersey,Warren,1860,1.0,28433.0,3.517040059086273e-05
G3550015,New Mexico Territory,Arizona,1860,0.0,6482.0,0.0
G3550035,New Mexico Territory,Bernalillo,1860,0.0,8769.0,0.0
G3550115,New Mexico Territory,Dona Ana,1860,0.0,6239.0,0.0
G3550255,New Mexico Territory,Mora,1860,0.0,5566.0,0.0
G3550315,New Mexico Territory,Rio Arriba,1860,0.0,9849.0,0.0
G3550395,New Mexico Territory,San Miguel,1860,0.0,13714.0,0.0
G3550415,New Mexico Territory,Santa Anna,1860,0.0,3572.0,0.0
G3550435,New Mexico Territory,Santa Fe,1860,0.0,8114.0,0.0
G3550475,New Mexico Territory,Socorro,1860,0.0,5787.0,0.0
G3550495,New Mexico Territory,Taos,1860,0.0,14103.0,0.0
G3550555,New Mexico Territory,Valencia,1860,0.0,11321.0,0.0
G3600010,New York,Albany,1860,0.0,113917.0,0.0
G3600030,New York,Allegany,1860,0.0,41881.0,0.0
G3600070,New York,Broome,1860,0.0,35906.0,0.0
G3600090,New York,Cattaraugus,1860,0.0,43886.0,0.0
G3600110,New York,Cayuga,1860,0.0,55767.0,0.0
G3600130,New York,Chautauqua,1860,0.0,58422.0,0.0
G3600150,New York,Chemung,1860,0.0,26917.0,0.0
G3600170,New York,Chenango,1860,0.0,40934.0,0.0
G3600190,New York,Clinton,1860,0.0,45735.0,0.0
G3600210,New York,Columbia,1860,0.0,47172.0,0.0
G3600230,New York,Cortland,1860,0.0,26294.0,0.0
G3600250,New York,Delaware,1860,0.0,42465.0,0.0
G3600270,New York,Dutchess,1860,0.0,64941.0,0.0
G3600290,New York,Erie,1860,0.0,141971.0,0.0
G3600310,New York,Essex,1860,0.0,28214.0,0.0
G3600330,New York,Franklin,1860,0.0,30837.0,0.0
G3600350,New York,Fulton,1860,0.0,24162.0,0.0
G3600370,New York,Genesee,1860,0.0,32189.0,0.0
G3600390,New York,Greene,1860,0.0,31930.0,0.0
G3600410,New York,Hamilton,1860,0.0,3024.0,0.0
G3600430,New York,Herkimer,1860,0.0,40561.0,0.0
G3600450,New York,Jefferson,1860,0.0,69825.0,0.0
G3600470,New York,Kings,1860,0.0,279122.0,0.0
G3600490,New York,Lewis,1860,0.0,28580.0,0.0
G3600510,New York,Livingston,1860,0.0,39546.0,0.0
G3600530,New York,Madison,1860,0.0,43545.0,0.0
G3600550,New York,Monroe,1860,0.0,100648.0,0.0
G3600570,New York,Montgomery,1860,0.0,30866.0,0.0
G3600610,New York,New York,1860,0.0,813669.0,0.0
G3600630,New York,Niagara,1860,0.0,50399.0,0.0
G3600650,New York,Oneida,1860,0.0,105202.0,0.0
G3600670,New York,Onondaga,1860,0.0,90686.0,0.0
G3600690,New York,Ontario,1860,0.0,44563.0,0.0
G3600710,New York,Orange,1860,0.0,63812.0,0.0
G3600730,New York,Orleans,1860,0.0,28717.0,0.0
G3600750,New York,Oswego,1860,0.0,75958.0,0.0
G3600770,New York,Otsego,1860,0.0,50157.0,0.0
G3600790,New York,Putnam,1860,0.0,14002.0,0.0
G3600810,New York,Queens,1860,0.0,57391.0,0.0
G3600830,New York,Rensselaer,1860,0.0,86328.0,0.0
G3600850,New York,Richmond,1860,0.0,25492.0,0.0
G3600870,New York,Rockland,1860,0.0,22492.0,0.0
G3600890,New York,St Lawrence,1860,0.0,83689.0,0.0
G3600910,New York,Saratoga,1860,0.0,51729.0,0.0
G3600930,New York,Schenectady,1860,0.0,20002.0,0.0
G3600950,New York,Schoharie,1860,0.0,34469.0,0.0
G3600970,New York,Schuyler,1860,0.0,18840.0,0.0
G3600990,New York,Seneca,1860,0.0,28138.0,0.0
G3601010,New York,Steuben,1860,0.0,66690.0,0.0
G3601030,New York,Suffolk,1860,0.0,43275.0,0.0
G3601050,New York,Sullivan,1860,0.0,32385.0,0.0
G3601070,New York,Tioga,1860,0.0,28748.0,0.0
G3601090,New York,Tompkins,1860,0.0,31409.0,0.0
G3601110,New York,Ulster,1860,0.0,76381.0,0.0
G3601130,New York,Warren,1860,0.0,21434.0,0.0
G3601150,New York,Washington,1860,0.0,45904.0,0.0
G3601170,New York,Wayne,1860,0.0,47762.0,0.0
G3601190,New York,Westchester,1860,0.0,99497.0,0.0
G3601210,New York,Wyoming,1860,0.0,31968.0,0.0
G3601230,New York,Yates,1860,0.0,20290.0,0.0
G3700010,North Carolina,Alamance,1860,3445.0,11852.0,0.2906682416469794
G3700030,North Carolina,Alexander,1860,611.0,6022.0,0.1014613085353703
G3700050,North Carolina,Alleghany,1860,206.0,3590.0,0.05738161559888579
G3700070,North Carolina,Anson,1860,6951.0,13664.0,0.5087090163934426
G3700090,North Carolina,Ashe,1860,391.0,7956.0,0.049145299145299144
G3700130,North Carolina,Beaufort,1860,5878.0,14766.0,0.3980766626032778
G3700150,North Carolina,Bertie,1860,8185.0,14310.0,0.5719776380153738
G3700170,North Carolina,Bladen,1860,5327.0,11995.0,0.4441017090454356
G3700190,North Carolina,Brunswick,1860,3631.0,8406.0,0.43195336664287415
G3700210,North Carolina,Buncombe,1860,1933.0,12654.0,0.1527580211790738
G3700230,North Carolina,Burke,1860,2371.0,9237.0,0.25668507091046877
G3700250,North Carolina,Cabarrus,1860,3040.0,10546.0,0.2882609520197231
G3700270,North Carolina,Caldwell,1860,1088.0,7497.0,0.14512471655328799
G3700290,North Carolina,Camden,1860,2127.0,5343.0,0.39809096013475576
G3700310,North Carolina,Carteret,1860,1969.0,8186.0,0.24053261666259468
G3700330,North Carolina,Caswell,1860,9355.0,16215.0,0.5769349367869256
G3700350,North Carolina,Catawba,1860,1664.0,10729.0,0.15509367135800167
G3700370,North Carolina,Chatham,1860,6246.0,19101.0,0.3269985864614418
G3700390,North Carolina,Cherokee,1860,519.0,9166.0,0.05662229980362208
G3700410,North Carolina,Chowan,1860,3713.0,6842.0,0.5426775796550716
G3700450,North Carolina,Cleveland,1860,2131.0,12348.0,0.17257855523161644
G3700470,North Carolina,Columbus,1860,2463.0,8597.0,0.28649528905432126
G3700490,North Carolina,Craven,1860,6189.0,16268.0,0.3804401278583723
G3700510,North Carolina,Cumberland,1860,5830.0,16369.0,0.3561610361048323
G3700530,North Carolina,Currituck,1860,2523.0,7415.0,0.34025623735670935
G3700570,North Carolina,Davidson,1860,3076.0,16601.0,0.1852900427685079
G3700590,North Carolina,Davie,1860,2392.0,8494.0,0.2816105486225571
G3700610,North Carolina,Duplin,1860,7124.0,15784.0,0.4513431322858591
G3700650,North Carolina,Edgecombe,1860,10108.0,17376.0,0.5817219152854513
G3700670,North Carolina,Forsyth,1860,1764.0,12692.0,0.13898518751969743
G3700690,North Carolina,Franklin,1860,7076.0,14107.0,0.5015949528602821
G3700710,North Carolina,Gaston,1860,2199.0,9307.0,0.23627377242935424
G3700730,North Carolina,Gates,1860,3901.0,8443.0,0.46203955939831814
G3700770,North Carolina,Granville,1860,11086.0,23396.0,0.47384168233886137
G3700790,North Carolina,Greene,1860,3947.0,7925.0,0.4980441640378549
G3700810,North Carolina,Guilford,1860,3625.0,20056.0,0.18074391703230952
G3700830,North Carolina,Halifax,1860,10349.0,19442.0,0.5323012035798786
G3700850,North Carolina,Harnett,1860,2584.0,8039.0,0.3214330140564747
G3700870,North Carolina,Haywood,1860,313.0,5801.0,0.05395621444578521
G3700890,North Carolina,Henderson,1860,1382.0,10448.0,0.13227411944869832
G3700910,North Carolina,Hertford,1860,4445.0,9504.0,0.4676978114478115
G3700950,North Carolina,Hyde,1860,2791.0,7732.0,0.36096740817382306
G3700970,North Carolina,Iredell,1860,4177.0,15347.0,0.2721704567667948
G3700990,North Carolina,Jackson,1860,268.0,5515.0,0.0485947416137806
G3701010,North Carolina,Johnston,1860,4916.0,15656.0,0.31400102197240676
G3701030,North Carolina,Jones,1860,3413.0,5730.0,0.5956369982547993
G3701070,North Carolina,Lenoir,1860,5140.0,10220.0,0.50293542074364
G3701090,North Carolina,Lincoln,1860,2115.0,8195.0,0.25808419768151314
G3701110,North Carolina,McDowell,1860,1305.0,7120.0,0.18328651685393257
G3701130,North Carolina,Macon,1860,519.0,6004.0,0.08644237175216522
G3701150,North Carolina,Madison,1860,213.0,5908.0,0.036052809749492216
G3701170,North Carolina,Martin,1860,4309.0,10195.0,0.4226581657675331
G3701190,North Carolina,Mecklenburg,1860,6541.0,17374.0,0.3764820996891907
G3701230,North Carolina,Montgomery,1860,1823.0,7649.0,0.2383318080794875
G3701250,North Carolina,Moore,1860,2518.0,11427.0,0.22035529885359237
G3701270,North Carolina,Nash,1860,4680.0,11687.0,0.40044493882091214
G3701290,North Carolina,New Hanover,1860,10331.0,21715.0,0.47575408703661065
G3701310,North Carolina,Northampton,1860,6804.0,13372.0,0.5088244092132815
G3701330,North Carolina,Onslow,1860,3499.0,8856.0,0.39509936766034326
G3701350,North Carolina,Orange,1860,5108.0,16947.0,0.3014102791054464
G3701390,North Carolina,Pasquotank,1860,2983.0,8940.0,0.33366890380313197
G3701430,North Carolina,Perquimans,1860,3558.0,7238.0,0.49157225752970435
G3701450,North Carolina,Person,1860,5195.0,11221.0,0.46297121468674807
G3701470,North Carolina,Pitt,1860,8473.0,16080.0,0.5269278606965174
G3701490,North Carolina,Polk,1860,620.0,4043.0,0.15335147167944596
G3701510,North Carolina,Randolph,1860,1645.0,16793.0,0.09795748228428512
G3701530,North Carolina,Richmond,1860,5453.0,11009.0,0.4953220092651467
G3701550,North Carolina,Robeson,1860,5455.0,15489.0,0.3521854219123249
G3701570,North Carolina,Rockingham,1860,6318.0,16746.0,0.37728412755284846
G3701590,North Carolina,Rowan,1860,3930.0,14589.0,0.26938104050997325
G3701610,North Carolina,Rutherford,1860,2391.0,11573.0,0.2066015726259397
G3701630,North Carolina,Sampson,1860,7028.0,16624.0,0.4227622714148219
G3701670,North Carolina,Stanly,1860,1169.0,7801.0,0.1498525830021792
G3701690,North Carolina,Stokes,1860,2469.0,10402.0,0.2373582003460873
G3701710,North Carolina,Surry,1860,1246.0,10380.0,0.12003853564547207
G3701770,North Carolina,Tyrrell,1860,1597.0,4944.0,0.3230177993527508
G3701790,North Carolina,Union,1860,2246.0,11202.0,0.20049991073022674
G3701830,North Carolina,Wake,1860,10733.0,28627.0,0.3749257693785587
G3701850,North Carolina,Warren,1860,10401.0,15726.0,0.6613887829072873
G3701870,North Carolina,Washington,1860,2465.0,6357.0,0.3877615227308479
G3701890,North Carolina,Watauga,1860,104.0,4957.0,0.020980431712729473
G3701910,North Carolina,Wayne,1860,5451.0,14905.0,0.3657162026165716
G3701930,North Carolina,Wilkes,1860,1208.0,14749.0,0.08190385788867041
G3701950,North Carolina,Wilson,1860,3496.0,9720.0,0.3596707818930041
G3701970,North Carolina,Yadkin,1860,1436.0,10714.0,0.1340302408064215
G3701990,North Carolina,Yancey,1860,362.0,8655.0,0.04182553437319469
G3900010,Ohio,Adams,1860,0.0,20309.0,0.0
G3900030,Ohio,Allen,1860,0.0,19185.0,0.0
G3900050,Ohio,Ashland,1860,0.0,22951.0,0.0
G3900070,Ohio,Ashtabula,1860,0.0,31814.0,0.0
G3900090,Ohio,Athens,1860,0.0,21364.0,0.0
G3900110,Ohio,Auglaize,1860,0.0,17187.0,0.0
G3900130,Ohio,Belmont,1860,0.0,36398.0,0.0
G3900150,Ohio,Brown,1860,0.0,29958.0,0.0
G3900170,Ohio,Butler,1860,0.0,35840.0,0.0
G3900190,Ohio,Carroll,1860,0.0,15738.0,0.0
G3900210,Ohio,Champaign,1860,0.0,22698.0,0.0
G3900230,Ohio,Clark,1860,0.0,25300.0,0.0
G3900250,Ohio,Clermont,1860,0.0,33034.0,0.0
G3900270,Ohio,Clinton,1860,0.0,21461.0,0.0
G3900290,Ohio,Columbiana,1860,0.0,32836.0,0.0
G3900310,Ohio,Coshocton,1860,0.0,25032.0,0.0
G3900330,Ohio,Crawford,1860,0.0,23881.0,0.0
G3900350,Ohio,Cuyahoga,1860,0.0,78033.0,0.0
G3900370,Ohio,Darke,1860,0.0,26009.0,0.0
G3900390,Ohio,Defiance,1860,0.0,11886.0,0.0
G3900410,Ohio,Delaware,1860,0.0,23902.0,0.0
G3900430,Ohio,Erie,1860,0.0,24474.0,0.0
G3900450,Ohio,Fairfield,1860,0.0,30538.0,0.0
G3900470,Ohio,Fayette,1860,0.0,15935.0,0.0
G3900490,Ohio,Franklin,1860,0.0,50361.0,0.0
G3900510,Ohio,Fulton,1860,0.0,14043.0,0.0
G3900530,Ohio,Gallia,1860,0.0,22043.0,0.0
G3900550,Ohio,Geauga,1860,0.0,15817.0,0.0
G3900570,Ohio,Greene,1860,0.0,26197.0,0.0
G3900590,Ohio,Guernsey,1860,0.0,24474.0,0.0
G3900610,Ohio,Hamilton,1860,0.0,216410.0,0.0
G3900630,Ohio,Hancock,1860,0.0,22886.0,0.0
G3900650,Ohio,Hardin,1860,0.0,13570.0,0.0
G3900670,Ohio,Harrison,1860,0.0,19110.0,0.0
G3900690,Ohio,Henry,1860,0.0,8901.0,0.0
G3900710,Ohio,Highland,1860,0.0,27773.0,0.0
G3900730,Ohio,Hocking,1860,0.0,17057.0,0.0
G3900750,Ohio,Holmes,1860,0.0,20589.0,0.0
G3900770,Ohio,Huron,1860,0.0,29616.0,0.0
G3900790,Ohio,Jackson,1860,0.0,17941.0,0.0
G3900810,Ohio,Jefferson,1860,0.0,26115.0,0.0
G3900830,Ohio,Knox,1860,0.0,27735.0,0.0
G3900850,Ohio,Lake,1860,0.0,15576.0,0.0
G3900870,Ohio,Lawrence,1860,0.0,23249.0,0.0
G3900890,Ohio,Licking,1860,0.0,37011.0,0.0
G3900910,Ohio,Logan,1860,0.0,20996.0,0.0
G3900930,Ohio,Lorain,1860,0.0,29744.0,0.0
G3900950,Ohio,Lucas,1860,0.0,25831.0,0.0
G3900970,Ohio,Madison,1860,0.0,13015.0,0.0
G3900990,Ohio,Mahoning,1860,0.0,25894.0,0.0
G3901010,Ohio,Marion,1860,0.0,15490.0,0.0
G3901030,Ohio,Medina,1860,0.0,22517.0,0.0
G3901050,Ohio,Meigs,1860,0.0,26534.0,0.0
G3901070,Ohio,Mercer,1860,0.0,14104.0,0.0
G3901090,Ohio,Miami,1860,0.0,29959.0,0.0
G3901110,Ohio,Monroe,1860,0.0,25741.0,0.0
G3901130,Ohio,Montgomery,1860,0.0,52230.0,0.0
G3901150,Ohio,Morgan,1860,0.0,22119.0,0.0
G3901170,Ohio,Morrow,1860,0.0,20445.0,0.0
G3901190,Ohio,Muskingum,1860,0.0,44416.0,0.0
G3901210,Ohio,Noble,1860,0.0,20751.0,0.0
G3901230,Ohio,Ottawa,1860,0.0,7016.0,0.0
G3901250,Ohio,Paulding,1860,0.0,4945.0,0.0
G3901270,Ohio,Perry,1860,0.0,19678.0,0.0
G3901290,Ohio,Pickaway,1860,0.0,23469.0,0.0
G3901310,Ohio,Pike,1860,0.0,13643.0,0.0
G3901330,Ohio,Portage,1860,0.0,24208.0,0.0
G3901350,Ohio,Preble,1860,0.0,21820.0,0.0
G3901370,Ohio,Putnam,1860,0.0,12808.0,0.0
G3901390,Ohio,Richland,1860,0.0,31158.0,0.0
G3901410,Ohio,Ross,1860,0.0,35071.0,0.0
G3901430,Ohio,Sandusky,1860,0.0,21429.0,0.0
G3901450,Ohio,Scioto,1860,0.0,24297.0,0.0
G3901470,Ohio,Seneca,1860,0.0,30868.0,0.0
G3901490,Ohio,Shelby,1860,0.0,17493.0,0.0
G3901510,Ohio,Stark,1860,0.0,42978.0,0.0
G3901530,Ohio,Summit,1860,0.0,27344.0,0.0
G3901550,Ohio,Trumbull,1860,0.0,30656.0,0.0
G3901570,Ohio,Tuscarawas,1860,0.0,32463.0,0.0
G3901590,Ohio,Union,1860,0.0,16507.0,0.0
G3901610,Ohio,Van Wert,1860,0.0,10238.0,0.0
G3901630,Ohio,Vinton,1860,0.0,13631.0,0.0
G3901650,Ohio,Warren,1860,0.0,26902.0,0.0
G3901670,Ohio,Washington,1860,0.0,36268.0,0.0
G3901690,Ohio,Wayne,1860,0.0,32483.0,0.0
G3901710,Ohio,Williams,1860,0.0,16633.0,0.0
G3901730,Ohio,Wood,1860,0.0,17886.0,0.0
G3901750,Ohio,Wyandot,1860,0.0,15596.0,0.0
G4100030,Oregon,Benton,1860,0.0,3074.0,0.0
G4100050,Oregon,Clackamas,1860,0.0,3466.0,0.0
G4100070,Oregon,Clatsop,1860,0.0,498.0,0.0
G4100090,Oregon,Columbia,1860,0.0,532.0,0.0
G4100110,Oregon,Coos,1860,0.0,445.0,0.0
G4100150,Oregon,Curry,1860,0.0,393.0,0.0
G4100190,Oregon,Douglas,1860,0.0,3203.0,0.0
G4100290,Oregon,Jackson,1860,0.0,3736.0,0.0
G4100330,Oregon,Josephine,1860,0.0,1623.0,0.0
G4100390,Oregon,Lane,1860,0.0,4780.0,0.0
G4100430,Oregon,Linn,1860,0.0,6772.0,0.0
G4100470,Oregon,Marion,1860,0.0,7088.0,0.0
G4100510,Oregon,Multnomah,1860,0.0,4150.0,0.0
G4100530,Oregon,Polk,1860,0.0,3625.0,0.0
G4100570,Oregon,Tillamook,1860,0.0,95.0,0.0
G4100595,Oregon,Umpqua,1860,0.0,1250.0,0.0
G4100650,Oregon,Wasco,1860,0.0,1689.0,0.0
G4100670,Oregon,Washington,1860,0.0,2801.0,0.0
G4100710,Oregon,Yamhill,1860,0.0,3245.0,0.0
G4200010,Pennsylvania,Adams,1860,0.0,28006.0,0.0
G4200030,Pennsylvania,Allegheny,1860,0.0,178831.0,0.0
G4200050,Pennsylvania,Armstrong,1860,0.0,35797.0,0.0
G4200070,Pennsylvania,Beaver,1860,0.0,29140.0,0.0
G4200090,Pennsylvania,Bedford,1860,0.0,26736.0,0.0
G4200110,Pennsylvania,Berks,1860,0.0,93818.0,0.0
G4200130,Pennsylvania,Blair,1860,0.0,27829.0,0.0
G4200150,Pennsylvania,Bradford,1860,0.0,48734.0,0.0
G4200170,Pennsylvania,Bucks,1860,0.0,63578.0,0.0
G4200190,Pennsylvania,Butler,1860,0.0,35594.0,0.0
G4200210,Pennsylvania,Cambria,1860,0.0,29155.0,0.0
G4200250,Pennsylvania,Carbon,1860,0.0,21033.0,0.0
G4200270,Pennsylvania,Centre,1860,0.0,27000.0,0.0
G4200290,Pennsylvania,Chester,1860,0.0,74578.0,0.0
G4200310,Pennsylvania,Clarion,1860,0.0,24988.0,0.0
G4200330,Pennsylvania,Clearfield,1860,0.0,18759.0,0.0
G4200350,Pennsylvania,Clinton,1860,0.0,17723.0,0.0
G4200370,Pennsylvania,Columbia,1860,0.0,25065.0,0.0
G4200390,Pennsylvania,Crawford,1860,0.0,48755.0,0.0
G4200410,Pennsylvania,Cumberland,1860,0.0,40098.0,0.0
G4200430,Pennsylvania,Dauphin,1860,0.0,46756.0,0.0
G4200450,Pennsylvania,Delaware,1860,0.0,30597.0,0.0
G4200470,Pennsylvania,Elk,1860,0.0,5915.0,0.0
G4200490,Pennsylvania,Erie,1860,0.0,49432.0,0.0
G4200510,Pennsylvania,Fayette,1860,0.0,39909.0,0.0
G4200530,Pennsylvania,Forest,1860,0.0,898.0,0.0
G4200550,Pennsylvania,Franklin,1860,0.0,42126.0,0.0
G4200570,Pennsylvania,Fulton,1860,0.0,9131.0,0.0
G4200590,Pennsylvania,Greene,1860,0.0,24343.0,0.0
G4200610,Pennsylvania,Huntingdon,1860,0.0,28100.0,0.0
G4200630,Pennsylvania,Indiana,1860,0.0,33687.0,0.0
G4200650,Pennsylvania,Jefferson,1860,0.0,18270.0,0.0
G4200670,Pennsylvania,Juniata,1860,0.0,16986.0,0.0
G4200710,Pennsylvania,Lancaster,1860,0.0,116314.0,0.0
G4200730,Pennsylvania,Lawrence,1860,0.0,22999.0,0.0
G4200750,Pennsylvania,Lebanon,1860,0.0,31831.0,0.0
G4200770,Pennsylvania,Lehigh,1860,0.0,43753.0,0.0
G4200790,Pennsylvania,Luzerne,1860,0.0,90244.0,0.0
G4200810,Pennsylvania,Lycoming,1860,0.0,37399.0,0.0
G4200830,Pennsylvania,McKean,1860,0.0,8859.0,0.0
G4200850,Pennsylvania,Mercer,1860,0.0,36856.0,0.0
G4200870,Pennsylvania,Mifflin,1860,0.0,16340.0,0.0
G4200890,Pennsylvania,Monroe,1860,0.0,16758.0,0.0
G4200910,Pennsylvania,Montgomery,1860,0.0,70500.0,0.0
